,SMILES,Epoch
617,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)OC)F)SC)c1cc(cc(c1)C)F)c1c(c2c(s1)c(cs2)F)F)SC)OC)c1c(c2c(c(c(s2)c2ccc(c3c(cco3)OC)s2)F)n1C),4
618,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2c2cc(c(c(c2)SC)SC)SC)scc3F)c2cc(c(c(c2)SC)F)SC)s1),4
619,c1(c(c(c(c2nonc12)c1cc2c(o1)c(co2)C)F)C)c1cc2c(o1)c(c(s2)c1oc2c(cc3c(c2C)cco3)c1SC)S,4
620,c1(c(cc(c2nsnc12)c1c(c(co1)SC)F)C)c1c(c(c(n1C)c1ccc(c2cc(co2)SC)s1)SC),4
621,c1(c(cc(c2c1ncc(n2)SC)c1c(cco1)OC)C)c1c(c(c(s1)c1cc2cc3c(c(c2n1C)C)c(co3)F)SC),4
622,c1(c2c(c(o1)c1cc(co1)F)C(=O)c1c(C2=O)cc(cc1)OC)c1cc(c(s1)c1c(c2c(cco2)n1C)OC)S,4
623,c1(cc(cc2nn(nc12)C)F)c1cc(c(c2c(cc(n2C)c2cc(c(c3c2nc(cn3)C)c2ccc(c3ccco3)s2)OC)SC)s1)O,4
624,c1(c(c(cc2nonc12)OC)OC)c1sc2c(c(c3c(c2OC)c(cn3C)C)OC)c1,4
625,c1(nccc2c1nn(n2)C)c1cc(c(n1C)c1c(ccn1C)C),4
626,c1(c(c(c(c2nonc12)c1c(c(cs1)F)OC)SC)F)c1c(cc(o1)c1sc2c(c(c3c(c2OC)c(cn3C)C)OC)c1C),4
627,c1(c(c(c(c2c1nc(c(n2)c1ccc(c(c1)C)F)c1cc(c(c(c1)F)OC)OC)c1cccn1C)OC)SC)c1cc(c(s1)c1c(c2c(c3c(cc2n1C)c(cs3)F)SC)C),4
628,c1(cc(c(c2nn(nc12)C)c1c(c2c(c(cn2C)OC)n1C)SC)F)c1c(c2c(o1)c(c(n2C)c1c(c2c(c(cs2)F)s1)F)SC)O,4
629,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)OC)F)SC)c1cc(cc(c1)C)F)c1c(c2c(s1)c(cs2)F)F)SC)OC)c1c(c2c(c(c(s2)c2c(c3c(c(cs3)F)s2)F)F)n1C),4
630,c1(cc(cc2c1nc(c(n2)C)SC)SC)c1oc2c(c(c3c(c2)c(cn3C)F)F)c1,4
631,c1(c2c(c(o1)c1cc(co1)F)C(=O)c1c(C2=O)cc(cc1)C)c1cc(c(s1)c1oc2c3occc3[nH]c2c1)S,4
632,c1(c(cc(c2c1nc(c(n2)c1cc(c(cc1)F)F)c1ccccc1)SC)c1cc2c(c3c(c(co3)F)o2)s1),4
633,c1(c(cc(c2nn(nc12)C)c1c(c(cn1C)C)OC)C)c1c(c(c(o1)c1c(c2c(c(cs2)C)n1C)OC)F),4
634,c1(nccc2c1non2)c1c(c2c(c(c3c(c2C)scc3OC)C)s1)S,4
635,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)C)OC)SC)c1cc(c(c(c1)F)OC)F)c1c(c2c(c(co2)OC)n1C)C)C)OC)c1cc2c(s1)c(c(n2C)c1c(cc(c2ccco2)s1)C),4
636,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2F)scc3SC)F)s1)S,4
637,c1(cc(cc2nn(nc12)C)F)c1c(c2c(c3c(cc2n1C)c(cs3)F)SC)S,4
638,c1(cc(cc2nn(nc12)C)F)c1c(cc(c2c(ccn2C)SC)s1)S,4
639,c1(c(c(c(c2c1nc(c(n2)c1ccc(cc1)SC)c1ccc(c(c1)SC)F)c1c(c(co1)SC)F)SC)F)c1c(c(c(n1C)c1cc(c(c2c(ccs2)SC)o1)OC)C)S,4
640,c1(cc(c(c2nn(nc12)c1cc2c(c(cn2C)OC)n1C)SC)F)c1c(c2c(o1)c(c(n2C)c1sc2c(c(c3c(c2c2cc(c(c(c2)SC)SC)OC)c(co3)OC)c2cc(c(c(c2)F)C)F)c1SC)SC),4
641,c1(cc(c(c2c1nc(cn2)SC)c1cc2c(o1)c(co2)OC)SC)c1c(c2c(o1)cc(o2)c1ccc(c2cc(cn2C)SC)s1)S,4
642,c1(c(c(c(c2c1nc(c(n2)C)F)c1c(c(cs1)F)OC)SC)SC)c1c(c(c(n1C)c1ccc(c2cc(co2)SC)s1)C)S,4
643,c1(c(c(cc2c1nc(c(n2)c1cccc(c1)OC)c1cc(c(c(c1)OC)F)SC)SC)F)c1c(c2c(c(co2)OC)n1C)O,4
644,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)SC)OC)OC)c1cc(c(c(c1)C)F)SC)c1c(cco1)OC)C)OC)c1c(c(c(n1C)c1ccc(c2cc(cn2C)OC)o1)F),4
645,c1(nccc2c1nsn2)c1c(c2c(cc3c(c2)scc3SC)s1)S,4
646,c1(c(cc(c2nn(nc12)C)c1c(c(cs1)F)SC)F)c1c(c(c(o1)c1c(c2c(c3c(cc2n1C)c(cs3)OC)SC)F)F)S,4
647,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2C)n(cc3F)C)C)n1C),4
648,c1(c(c(c(c2c1nc(c(n2)OC)C)c1c(c(co1)F)SC)F)OC)c1c(c(c(s1)c1cc(c(c2c(ccs2)F)n1C)F)C)S,4
649,c1(c(c(c(c2c1nc(c(n2)c1ccc(cc1)SC)c1ccc(c(c1)SC)F)c1c(c(co1)SC)F)SC)F)c1c(c(c(n1C)c1c(cc(c2c(ccn2C)SC)s1)C)C),4
650,c1(c(c(c(c2nsnc12)c1c(c2c(o1)c(co2)OC)C)F)C)c1c(c2c(s1)cc(n2C)c1c(c2c(c3c(c(c2n1C)c1ccc(c(c1)F)F)c(cs3)OC)c1cc(cc(c1)C)C)F),4
651,c1(c(c(c(c2c1nc(c(n2)c1ccc(cc1)SC)c1ccc(c(c1)SC)F)c1c(c(co1)SC)F)SC)F)c1c(c(c(n1C)c1c(cc(c2ccco2)s1)C)C),4
652,c1(c(c(c(c2c1nccn2)c1c(c(co1)SC)SC)F)F)c1c(c(c(n1C)c1ccc(c2cc(co2)SC)s1)F),4
653,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2C)scc3C)C)s1),4
654,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)SC)F)SC)c1cc(cc(c1)C)F)c1c(c2c(s1)c(cs2)F)F)SC)F)c1c(c2c(s1)cc(n2C)c1cc2c(c3c(c(co3)SC)o2)n1C),4
655,c1(c(c(cc2c1ncc(n2)SC)OC)F)c1c(c2c(cco2)n1C)O,4
656,c1(c(c(c(c2c1nc(cn2)SC)c1cc2c(o1)c(co2)OC)SC)OC)c1c(c2c(s1)c(c(n2C)c1c(cc(c2cccs2)o1)C)SC)S,4
657,c1(c(c(c(c2nsnc12)c1c(c2c(s1)c(co2)OC)C)F)SC)c1c(c2c(o1)cc(o2)c1c(c2c(c3c(c(c2n1C)c1ccc(s1)SC)c(cs3)SC)c1cc(c(s1)C)F)C)S,4
658,c1(c(c(c(c2nn(nc12)C)c1c(c2c(c(cn2C)SC)n1C)SC)C)F)c1c(c2c(s1)c(c(o2)c1cc2c(c3c(c(co3)C)s2)n1C)C),4
659,c1(c(c(c(c2c1nc(c(n2)c1cc(ccc1)F)c1ccc(c(c1)SC)SC)c1cc(co1)OC)F)OC)c1c(c(c(s1)c1ccc(c2cc(cn2C)OC)n1C)F),4
660,c1(c(c(c(c2c1nc(c(n2)c1ccc(c(c1)OC)C)c1cc(c(c(c1)F)OC)OC)c1cccn1C)OC)c1cc(c(s1)c1c(c2c(c(cs2)C)n1C)OC)C),4
661,c1(c2c(c(o1)c1cc(cs1)F)C(=O)c1c(scc1C2=O)C)c1cc(c(s1)c1c(c2c(c(cs2)C)n1C)OC),4
662,OC(c1cc(c(c2c1nc(cn2)SC)c1cc2c(o1)ccs2)OC)c1c(c2c(s1)c(c(o2)c1cc2c(c3c(c(co3)SC)o2)n1C)F)S,4
663,c1(c(ccc2c1ncc(n2)C)F)c1c(cc(c2c(ccs2)C)s1)O,4
664,c1(c(cc(c2nn(nc12)C)c1c(c(cn1C)C)OC)C)c1c(c(c(o1)c1oc2c(c(c3c(c2c2cc(c(o2)C)SC)ccs3)c2cc(c(F)n2C)OC)c1OC)F)S,4
665,c1(c(ccc2nn(nc12)C)C)c1oc2c(c(c3c(c2C)c(co3)C)C)c1,4
666,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2c2ccccc2)n(cc3F)C)c2ccccc2)s1),4
667,c1(c(c(c(c2c1nccn2)c1c(c(co1)SC)SC)F)F)c1c(c(c(n1C)c1cc2c(c3c(c(c2n1C)c1cc(c(F)n1C)SC)ccs3)c1cc(c(o1)F)OC)F),4
668,c1(c(c(c(c2c1nc(c(n2)c1ccc(cc1)SC)c1ccc(c(c1)SC)F)c1c(c(co1)SC)F)SC)F)c1c(c(c(n1C)c1ccc(c2cc(cn2C)OC)n1C)F),4
669,c1(cc(c(c2c1nc(cn2)SC)c1cc2c(o1)c(co2)OC)SC)c1c(c2c(o1)cc(o2)c1ccc(c2cc(cn2C)OC)n1C),4
670,c1(c(c(c(c2c1nc(c(n2)OC)C)c1c(c(co1)F)SC)F)OC)c1c(c(c(s1)c1c(cc(c2c(ccn2C)SC)o1)OC)F)S,4
671,c1(c2c(c(s1)c1cc(cs1)OC)C(=O)c1c(oc(c1C2=O)OC)C)c1cc(c(o1)c1c(c2c(c(cn2C)C)s1)SC),4
672,c1(c2c(c(s1)c1cc(cs1)OC)C(=O)c1c(C2=O)cc(c(c1)OC)C)c1cc(c(o1)c1cc2c(c3c(c(co3)C)o2)n1C),4
673,c1(c(ccc2nsnc12)OC)c1c(c2c(c(cs2)C)n1C)O,4
674,c1(c(c(c(c2c1nc(c(n2)C)OC)c1c(c(co1)C)SC)OC)C)c1c(c(c(o1)c1ccc(c2cc(cn2C)OC)o1)OC),4
675,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2c2cc(c(c(c2)F)F)F)n(cc3F)C)c2cc(c(c(c2)F)F)F)n1C),4
676,c1(c(c(c(c2c1nc(c(n2)c1cc(c(cc1)F)F)c1ccc(c(c1)SC)SC)c1c(c2c(c(cs2)SC)n1C)F)C)SC)c1cc2c(s1)c(c(n2C)c1oc2c3occc3Cc2c1),4
677,c1(c(c(c(c2c1nc(c(n2)c1ccc(c(c1)OC)C)c1cc(cc(c1)C)C)c1c(c2c(c(cs2)SC)n1C)F)C)SC)c1cc2c(s1)c(c(n2C)c1cc(c(c2c(ccs2)SC)o1)C),4
678,c1(c(cc(c2nsnc12)c1c(c(co1)SC)F)C)c1c(c(c(n1C)c1cc2c(c3c(c(co3)F)o2)s1)OC),4
679,c1(c(cc(c2nn(nc12)C)c1c(c(cn1C)C)OC)C)c1c(c(c(o1)c1c(cco1)OC)OC),4
680,c1(c(c(c(c2c1nc(c(n2)C)OC)c1c(c(co1)C)SC)OC)C)c1c(c(c(o1)c1cc(c(c2cccs2)s1)SC)SC),4
681,c1(ncc(c2c1nn(n2)C)c1cc(c(c2cccs2)o1)F)S,4
682,c1(c2c(c(o1)c1cc(cs1)C)C(=O)c1c(sc(c1C2=O)F)SC)c1ccc(s1)c1oc2c(c(c3c(c2C)c(co3)C)C)c1S,4
683,c1(c(cc(c2nn(nc12)C)c1c(c(cn1C)C)OC)C)c1c(c(c(o1)c1cc2c(c3c(c(co3)F)o2)s1)SC),4
684,c1(c2c(c(o1)c1cc(cs1)SC)C(=O)c1c(#c(c1C2=O)OC)C)c1cc(c(o1)c1c(c2c(cco2)n1C)OC),4
685,c1(c(c(cc2c1nc(c(n2)c1cccc(c1)OC)c1cc(c(c(c1)OC)F)SC)SC)F)c1c(c2c(c3c(c(co3)F)o2)s1)S,4
686,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2C)scc3F)C)s1),4
687,c1(c(c(c(c2c1nccn2)c1c(c(co1)SC)SC)F)F)c1c(c(c(n1C)c1ccc(c2cc(cn2C)OC)n1C)OC),4
688,c1(c(c(c(c2c1ncc(n2)SC)c1c(c2c(c(co2)OC)n1C)C)C)OC)c1cc2c(s1)c(c(n2C)c1c(c2c(c3c(c(c2n1C)c1ccc(s1)SC)c(cs3)SC)c1cc(c(s1)C)F)C),4
689,c1(c(cc(c2nonc12)c1c(c(cn1C)F)SC)F)c1c(c(c(s1)c1c(c2c(c3c(c(co3)F)o2)s1)SC)SC),4
690,c1(c(c(c(c2c1nc(c(n2)c1cccc(c1)SC)c1ccc(c(c1)SC)F)c1c(c(co1)SC)F)SC)F)c1c(c(c(n1C)c1oc2c3sccc3[nH]c2c1)SC),4
691,c1(c(cc(c2c1nc(cn2)SC)c1cc2c(c3c(c(co3)C)o2)n1C)SC),4
692,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)C)F)C)c1cc(cc(c1)OC)SC)c1c(c(cn1C)OC)SC)SC)SC)c1ccc(o1)c1c(c2c(c3c(c(co3)F)o2)s1)S,4
693,c1(c(cc(c2nn(nc12)C)c1c(c(cn1C)C)OC)C)c1c(c(c(o1)c1ccc(c2cc(co2)SC)s1)F),4
694,c1(c(c(c(c2c1nc(c(n2)OC)C)c1c(c(co1)F)SC)F)OC)c1c(c(c(s1)c1c(c2c(c(cs2)C)n1C)OC)F),4
695,c1(c(c(cc2c1nc(c(n2)c1cc(c(cc1)F)F)c1ccccc1)SC)C)c1c(cc(c2cccs2)o1),4
696,c1(c(c(c(c2c1nc(c(n2)OC)C)c1c(c(co1)F)SC)F)OC)c1c(c(c(s1)c1c(c2c(c(cs2)F)s1)F)F),4
697,c1(c(c(c(c2nn(nc12)C)c1c(c2c(c(cn2C)SC)n1C)SC)C)F)c1c(c2c(s1)c(c(o2)c1cc(c(c2c(ccn2C)F)s1)SC)F)S,4
698,c1(c(c(c(c2c1nc(c(n2)C)OC)c1c(c(co1)C)SC)OC)C)c1c(c(c(o1)c1c(c2c(c(cs2)F)s1)F)F)S,4
699,c1(nccc2c1non2)c1c(c2c(c(c3c(c2c2ccccc2)scc3SC)c2ccccc2)s1)S,4
700,c1(cc(cc2c1nc(c(n2)c1cccc(c1)OC)c1cc(c(c(c1)SC)OC)SC)OC)c1c(cc(c2cccs2)o1),4
701,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)SC)OC)OC)c1cc(c(c(c1)C)F)SC)c1c(cco1)OC)C)OC)c1c(c(c(n1C)c1cc2c(c3c(c(co3)C)o2)n1C)F),4
702,c1(c(cc(c2c1ncc(n2)SC)c1c(c2c(o1)ccn2C)OC)F)c1c(c2c(s1)cc(n2C)c1oc2c(c(c3c(c2)c(cn3C)F)F)c1F),4
703,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2c2ccccc2)n(cc3OC)C)c2ccccc2)n1C)S,4
704,c1(c2c(c(o1)c1cccs1)C(=O)c1c(#c(c1C2=O)OC)C)c1cc(c(o1)c1c(cc(c2ccco2)s1)C),4
705,c1(c(cc(c2c1nc(c(n2)F)C)c1c(c2c(o1)c(cn2C)SC)C)SC)c1cc2c(o1)c(c(s2)c1ccc(c2cc(cn2C)SC)s1)S,4
706,c1(c(c(cc2nonc12)OC)OC)c1c(c2c(cc(o2)c2c(c(c(c3c2nsn3)c2c(c3c(c(cn3C)C)s2)SC)SC)C)n1C)O,4
707,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)OC)F)SC)c1cc(c(c(c1)F)OC)F)c1c(c2c(c(cs2)F)n1C)OC)SC)OC)c1c(c2c(s1)c(c(n2C)c1cc2c(c3c(c(co3)F)o2)s1)C),4
708,c1(nccc2c1nn(n2)C)c1c(c2c(c(c3c(c2c2cc(c(c(c2)SC)SC)SC)n(cc3OC)C)c2cc(c(c(c2)F)F)F)n1C)S,4
709,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)F)C)F)c1cc(c(c(c1)OC)C)OC)c1c(c2c(s1)c(cs2)C)OC)OC)OC)c1cc2c(s1)c(c(n2C)c1cc2c(c3c(c(co3)F)s2)s1),4
710,c1(c(cc(c2nsnc12)c1c(c(co1)SC)F)C)c1c(c(c(n1C)c1ccc(c2cc(co2)SC)s1)C),4
711,c1(c(c(cc2c1nc(c(n2)c1cc(c(cc1)F)F)c1ccccc1)SC)C)c1cc(c(c2cccs2)s1)S,4
712,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2c2cc(c(c(c2)OC)OC)OC)scc3OC)c2cc(c(c(c2)OC)OC)OC)s1)S,4
713,c1(c2c(c(o1)c1cccs1)C(=O)c1c(occ1C2=O)F)c1cc(c(s1)c1cc2c(c3c(c(co3)SC)o2)n1C)S,4
714,c1(c(ccc2nsnc12)OC)c1c(cc(c2ccco2)s1),4
715,c1(c(c(c(c2nn(nc12)C)c1c(c2c(c(cn2C)SC)n1C)SC)C)F)c1c(c2c(s1)c(c(n2C)c1c(cc(c2c(ccn2C)SC)o1)C)SC),4
716,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)OC)F)SC)c1cc(cc(c1)C)F)c1c(c2c(s1)c(cs2)F)F)SC)OC)c1c(c2c(c(c(s2)c2ccc(c3c(cco3)OC)s2)F)n1C),4
717,c1(c2c(c(o1)c1cc(cs1)F)C(=O)c1c(scc1C2=O)C)c1cc(c(s1)c1c(c2c(c(cs2)F)s1)F),4
718,c1(c(c(c(c2c1ncc(n2)SC)c1c(c2c(c(co2)OC)n1C)C)C)OC)c1cc2c(s1)c(c(n2C)c1c(cc(c2cccs2)o1)C),4
719,c1(c2c(c(s1)c1cc(co1)SC)C(=O)c1c(CC2=O)cc(c(c1)OC)C)c1cc(c(o1)c1c(c2c(c3c(c(co3)F)o2)s1)SC),4
720,c1(c(cc(c2nonc12)c1c(c(cn1C)F)SC)F)c1c(c(c(s1)c1sc2c(c(c3c(c2c2cc(c(cc2)OC)C)ccn3C)c2cc(c(c(c2)F)OC)F)c1SC)F),4
721,c1(c(c(c(c2nn(nc12)C)c1c(c2c(c(cn2C)SC)n1C)SC)C)F)c1c(c2c(s1)c(c(o2)c1c(c2c(c(co2)OC)n1C)F)C),4
722,c1(c(cc(c2c1nc(c(n2)c1cc(c(c(c1)SC)SC)C)c1cc(c(c(c1)F)OC)C)c1cc2c(s1)ccs2)OC)c1c(c2c(s1)c(c(o2)c1ccc(c2cc(cn2C)SC)s1)SC),4
723,c1(c(cc(c2c1nc(c(n2)F)C)c1c(c2c(s1)c(cn2C)SC)C)SC)c1cc2c(o1)c(c(s2)c1oc2c(c(c3c(c2c2cc(c(c(c2)C)F)F)c(cs3)OC)c2ccc(cc2)C)c1C),4
724,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)C)F)C)c1cc(cc(c1)OC)SC)c1c(c(cn1C)OC)SC)SC)SC)c1ccc(o1)c1c(c2c(c(cs2)C)n1C)O,4
725,c1(c(c(c(c2c1nc(c(n2)C)OC)c1c(c(co1)C)SC)OC)C)c1c(c(c(o1)c1sc2c(c(c3c(c2c2cc(c(cc2)OC)C)ccn3C)c2cc(c(c(c2)F)OC)F)c1SC)C),4
726,c1(c(c(c(c2c1nccn2)c1c(c(co1)SC)SC)F)F)c1c(c(c(n1C)c1oc2c3sccc3[nH]c2c1)C)S,4
727,c1(c2c(c(o1)c1cc(cs1)F)C(=O)c1c(scc1C2=O)C)c1cc(c(s1)c1cc(c(c2c(ccs2)SC)o1)C)S,4
728,c1(c(c(c(c2c1nc(c(n2)OC)C)c1c(c(co1)F)SC)F)OC)c1c(c(c(s1)c1c(c2c(cco2)n1C)OC)SC),4
729,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)F)C)F)c1cc(c(c(c1)OC)C)OC)c1c(c2c(s1)c(cs2)C)OC)OC)OC)c1cc2c(s1)c(c(n2C)c1ccc(c2cc(co2)SC)s1),4
730,c1(c(c(c(c2nn(nc12)C)c1c(c2c(c(cn2C)SC)n1C)SC)C)F)c1c(c2c(s1)c(c(n2C)c1cc(c(c2cccs2)s1)SC)C)S,4
731,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2C)scc3C)C)s1),4
732,c1(c(c(cc2c1nc(c(n2)c1cc(c(c(c1)F)SC)F)c1ccc(c(c1)SC)OC)SC)OC)c1c(c2c(c3c(c(co3)F)o2)s1)S,4
733,c1(c(ccc2c1nc(c(n2)OC)SC)SC)c1sc2c(c(c3c(c2F)c(cn3C)C)F)c1,4
734,c1(c(c(c(c2c1nc(c(n2)OC)OC)c1c(c2c(c(co2)C)n1C)SC)C)SC)c1c(c2c(s1)c(c(n2C)c1sc2c(c(c3c(c2OC)c(cn3C)C)OC)c1C)SC),4
735,c1(nccc2c1non2)c1cc(c(n1C)c1cnc(c2c1nn(n2)C)c1cc(c(n1C)c1c(ccn1C)OC)OC)O,4
736,c1(c(c(c(c2c1nccn2)c1c(c(co1)SC)SC)F)F)c1c(c(c(n1C)c1c(c2c(c3c(c(co3)F)o2)s1)SC)F),4
737,c1(c(c(cc2c1nc(c(n2)F)SC)SC)SC)c1oc2c(c(c3c(c2C)c(co3)C)C)c1,4
738,c1(c(c(c(c2c1nc(c(n2)OC)C)c1c(c(co1)F)SC)F)OC)c1c(c(c(s1)c1ccc(c2c(cco2)OC)s1)F)S,4
739,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2c2cc(c(c(c2)SC)SC)SC)scc3SC)c2cc(c(c(c2)SC)SC)SC)s1)S,4
740,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)SC)OC)OC)c1cc(c(c(c1)OC)C)OC)c1c(c2c(s1)c(cs2)C)OC)OC)OC)c1cc2c(s1)c(c(n2C)c1cc2c(c3c(c(co3)C)o2)n1C),4
741,c1(cc(c(c2c1nc(cn2)SC)c1cc2c(o1)c(co2)OC)SC)c1c(c2c(o1)cc(o2)c1ccc(c2cc(co2)SC)s1),4
742,c1(c(c(c(c2c1nc(c(n2)c1ccc(c(c1)C)F)c1ccc(c(c1)F)OC)c1cccn1C)OC)SC)c1cc(c(s1)c1cc2c(c3c(c(co3)F)o2)s1),4
743,c1(nccc2c1nn(n2)C)c1c(c2c(c(c3c(c2C)scc3OC)C)s1)O,4
744,c1(c(c(c(c2nn(nc12)C)c1c(c2c(c(cn2C)SC)n1C)SC)C)F)c1c(c2c(s1)c(c(o2)c1oc2c3occc3[nH]c2c1)C),4
745,c1(nccc2c1nsn2)c1c(c2c(c(c3c(c2OC)scc3OC)OC)s1)S,4
746,c1(c(cc(c2nn(nc12)C)c1c(c(cs1)F)SC)F)c1c(c(c(o1)c1oc2c(c(c3c(c2c2cc(c(c(c2)C)F)F)c(cs3)OC)c2ccc(cc2)C)c1C)F),5
747,c1(c(c(c(c2c1nc(c(n2)c1ccc(c(c1)C)F)c1cc(c(c(c1)F)OC)OC)c1cccn1C)OC)SC)c1cc(c(s1)c1c(c2c(c(co2)OC)n1C)OC),5
748,c1(c(c(c(c2c1nc(c(n2)F)C)c1c(c(cs1)SC)F)SC)C)c1c(c(c(n1C)c1cc2c(c3c(c(co3)F)o2)s1)C),5
749,c1(c(ccc2c1nc(c(n2)c1cc(c(c(c1)SC)OC)SC)c1cc(ccc1)F)C)c1sc2c(c(c3c(c2OC)c(cn3C)C)OC)c1,5
750,c1(c(c(c(c2c1nc(c(n2)C)F)c1c(c(cs1)F)OC)SC)SC)c1c(c(c(n1C)c1sc2c(c(c3c(c2c2cc(c(cc2)OC)C)ccn3C)c2cc(c(c(c2)F)C)F)c1SC)F),5
751,c1(c(c(cc2nonc12)SC)SC)c1oc2c(c(c3c(c2c2cc(c(o2)C)SC)ccs3)c2cc(c(F)n2C)OC)c1O,5
752,c1(c(c(cc2c1nc(c(n2)c1ccc(c(c1)C)OC)c1cc(c(c(c1)SC)F)SC)SC)F)c1c(c2c(c(c(n2C)c2cc(c(c3c2nc(cn3)C)c2c(c3c(c(cn3C)C)s2)SC)SC)C)n1C)O,5
753,c1(ncc(c2c1non2)c1c(c2c(c3c(c(c2o1)c1cc(c(c(c1)OC)OC)OC)c(c(c1nccc2c1non2)o3)OC)c1cc(c(c(c1)OC)OC)OC)F)c1c(c2c(cc3c(c2C)scc3C)o1),5
754,c1(c(c(c(c2c1nc(c(n2)c1ccc(c(c1)C)OC)c1cc(c(c(c1)F)OC)F)c1c(c2c(c(cs2)F)n1C)OC)SC)OC)c1c(c2c(s1)c(c(n2C)c1c(c2c(cco2)n1C)OC)OC)O,5
755,c1(c(c(c(c2c1nc(c(n2)OC)C)c1c(c(co1)F)SC)F)OC)c1c(c(c(s1)c1ccc(c2cc(cn2C)SC)s1)F)S,5
756,c1(c(c(cc2c1nc(c(n2)c1ccc(c(c1)C)F)c1ccc(c(c1)C)OC)OC)F)c1cc(c(c2ccco2)s1),5
757,c1(c(cc(c2nn(nc12)C)c1c(c(cs1)F)SC)F)c1c(c(c(o1)c1sc2c(c(c3c(c2C)c(cn3C)C)OC)c1C)OC),5
758,c1(c(c(c(c2c1nc(c(n2)c1cc(c(c(c1)SC)OC)OC)c1cc(c(c(c1)C)F)SC)c1c(cco1)OC)C)OC)c1c(c(c(n1C)c1sc2c(c(c3c(c2C)c(co3)C)C)c1F)OC),5
759,c1(c(c(c(c2c1ncc(n2)SC)c1c(c2c(o1)c(cs2)F)OC)SC)F)c1c(c2c(s1)c(c(n2C)c1cc2c(c3c(c(co3)SC)o2)n1C)F)S,5
760,c1(c(cc(c2c1nc(c(n2)F)C)c1c(c2c(o1)c(cn2C)SC)C)SC)c1cc2c(o1)c(c(s2)c1c(c2c(cco2)n1C)OC)S,5
761,c1(c2c(c(o1)c1cc(cs1)SC)C(=O)c1c(C2=O)cc(c(c1)OC)F)c1cc(c(o1)c1oc2c3sccc3[nH]c2c1)S,5
762,c1(c(c(cc2c1nc(c(n2)c1cccc(c1)OC)c1cc(c(c(c1)OC)F)SC)SC)F)c1cc(c(c2c(ccs2)SC)o1),5
763,c1(c(c(cc2c1nc(c(n2)c1cccc(c1)OC)c1cc(c(c(c1)OC)F)SC)SC)F)c1cc(c(c2c(ccn2C)F)s1)S,5
764,c1(nccc2c1non2)c1c(c2c(c(c3c(c2F)scc3SC)F)s1)O,5
765,c1(c(ccc2nn(nc12)C)C)c1sc2c(c(c3c(c2OC)c(cn3C)C)OC)c1,5
766,c1(c(c(cc2c1nc(c(n2)c1ccc(c(c1)C)F)c1ccc(c(c1)C)OC)OC)F)c1c(cc(c2c(ccn2C)SC)o1)O,5
767,c1(c2c(c(o1)c1cc(cs1)F)C(=O)c1c(C2=O)cc(cc1)C)c1cc(c(s1)c1c(cc(c2c(ccn2C)SC)o1)OC)O,5
768,c1(c2c(c(s1)c1cc(cs1)C)C(=O)c1c(sc(c1C2=O)F)SC)c1ccc(s1)c1cc(c(c2cccs2)s1)S,5
769,c1(c(cc(c2nonc12)c1c(c(cn1C)F)SC)F)c1c(c(c(s1)c1ccc(c2cc(cn2C)SC)s1)SC),5
770,c1(c(c(cc2nonc12)SC)SC)c1oc2c(c(c3c(c2OC)c(co3)C)F)c1,5
771,c1(nccc2c1non2)c1cc(c(o1)c1c(cco1)F),5
772,c1(nccc2c1nn(n2)C)c1cc(c(s1)c1c(cc(o1)c1cnc(c2c1nn(n2)C)c1cc(c(o1)c1c(cco1)C)C)OC)O,5
773,c1(c(c(cc2c1nc(c(n2)F)SC)SC)SC)c1c(c2c(c(cn2C)C)s1)S,5
774,c1(c(c(cc2nonc12)OC)OC)c1cc2c(c3c(c(c2n1C)c1cc(c(F)n1C)SC)ccs3)c1cc(c(o1)F)O,5
775,c1(c(c(c(c2c1ncc(n2)SC)c1c(c2c(c(co2)OC)n1C)C)C)OC)c1cc2c(s1)c(c(n2C)c1c(c2c(c3c(c(c2n1C)c1ccc(s1)SC)c(cs3)SC)c1cc(c(s1)C)F)C),5
