,SELFIES,Epoch
3416,CC(C)NC(=O)C=O,4
3417,CCN=CC(C)NC(=O)C=O,4
3418,CC(=O)N(C)CNCOC(=O)ON=C1CC=CC=C1C(=O)CC(C)(O)OCC2=CC=CC=C2CN(O)C=O,4
3419,CC(C)CC(C)NC(=O)CNCCCCC(C)(O)CNC(=O)C=CC1=CC=CC=C1CC(C)SCCNC(=O)OC2=CC=CC=C2C(=O)C=O,4
3420,CC(=O)CC(C)NC(=O)CNC(=O)NCC=CC=C=C=NCCN(O)C=O,4
3421,COC(=O)NC(=O)CNCC(C)=CC=CC=CC(=O)NC1=CC=CC=C1C(=O)CC=C2CN=CC=C2C(=O)ON(C)NC=O,4
3422,CCCCCSC(=O)CC=CC=CC=CC(=O)SC=CC=C(SCC(C)NC)CCl,4
3423,CC(C)NCC(=O)NC(C)C=CC=C(O)S(=O)=O,4
3424,CC(=O)C=O,4
3425,C1C=CC=CC=C(SCl)OC1C=CC=C(S(C)(=O)=O)OCN(C)OC(=O)NC2=CC=CC=C2C(O)N(O)OOC(C)=C=CC(=O)C=O,4
3426,CC=CC=CC=C(SC)COOC(=CC(C)NCC=CC=C1C=C(C(C)S=CC(C)=C1)OC(C)=C=COC=O),4
3427,CNC(=O)NC(C)NC(=O)C=CC=CC1=C=C(S(O)N(O))OOC=C1C(C)OC2=CC=CC=C2COC=O,4
3428,CCC(C)N(C)OOOC=CC=CC=C(C(=O)O)C1=CC=CC=C1CC(C)NC(=O)OC=C2C=C(CS(=O))OC(C)(C)C2OC=CC=CC=C(C(=O)CNC=CC=CCS(C))OC=O,4
3429,CCOC1=CC=CC=C1CN(C)OC=O,4
3430,C(=O)(C)CCCNCCCC=CC=CC=CC(C)CS=C(CF),4
3431,COCOC1=CC=CC=C1CS(=O)=O,4
3432,CCNCCC(C)NC1COC=CC=CC=C(SC(C)(C))C1OOSCC(C)SC(=O)OC2=CC=CC=C2CN(O)C=O,4
3433,CC(=O)C=O,4
3434,CSC(=O)CC(C)OCNC1C=CC=C1CCN(C=O)OCC=C(CS)C=O,4
3435,CCC=CC=CC1=C(N)C(=O)OCOC=C1OCOCNC2=CC=CC=C2CS(=O)NCCCCC=CC=C=C(CS(C)NC(=O)OOC=C(SC(=O)OC=CC)CC=C(CCNC(=O))OC#CC=CC=CCCN(O)CSCCC)CCN=O,4
3436,CSCC=CC=CC=C(CN(O)OO1)NC=CC=C1CCC(C)NCON(O)OSC(=O)OC(C)=CC2=CC=CC=C2CS(N)(=O)=O,4
3437,CCNC(=O)NCNC(=O)N(C)CNC(=O)N(O)OC1=CC=C(CSC)C(C)=C1OC=CC=C(S)C(CN(O)O)CNC=CC2=C(S(C)S(=O))OCCC=C2CC(C)NC(=O)C=O,4
3438,CC(C)NCCNC(=O)N=CC=CC=CC(=O)C=O,4
3439,COC(=O)CNCC(C)NC(=O)N=CC=CC1=CC(O)N=C1C(=O)OC(C)=O,4
3440,CC(=O)NC1=CC=CC=C1CN(N)C=O,4
3441,CC(C)(O)C=O,4
3442,CC(C)CC=CC=CC=C(S(C)=O)CC(=O)OC=CC=CC=C(C(=O)O)CC(=O),4
3443,CCN(O)C(C)NC(=O)NCSC=CC=C=NC(=O)C=O,4
3444,CCS(=O)(=O)C=CC=CC(C)(C(=O)OC=CC1=CC=NC=C1C(=O)C(C)NC(=O)CCC=CC=C(S(S)(=O))OO)OC=C=C(C)NC(=O)CC=CC=CCS(=O)(=O)C=CC=CC(F)=C(O)C=COC=C(O)N(O)OC2=CC=CC=C2CCN,4
3445,CCC(C)NC(=O)OC=CC1=CC=CC=C1C(=O)C=O,4
3446,CCCNCC(C)CNC(=O)C(C)NC(=O)N(C)CCN1C(=O)N=CC=CC=C1S(S)N(O)ONC(C)(C)CC(C2)=CC=CC=C2C(=O)C=O,4
3447,CCC=CC=CC=C(C=O)CC=CC=CCS(O)(=O)=O,4
3448,CCOCC1=CC=CC=C1CN(C)C(=O)OC=CC=CC(F)CCl,4
3449,CC(C)NC(=O)NC=CC=CC=C(C1COC=C)C=C(CCN(C)S(=O)=O)C1=NC(=C)C(=O)OC(C)=CC=C(CS)CC(=O)OOOCCCOCCC=CC2=CC=C(CC(=O)OC)C2OCC(C)=CC=CC(C)=C(C=O)C3=CC=CC=C3C,4
3450,CC(N)CC(=O)C=O,4
3451,CCC(C)(C)N(O)ON(C)CNCC(C)NCNC=C1C=C(SC(=O)OC=C)C=C1C(C)SC(=O)COC2=CC=CC=C2CNN(O)C=O,4
3452,CC(C)(O)NCOC=CC=CC=C(OC=O)C=CC=CC=C(CS)CCCl,4
3453,CCNC=O,4
3454,COCCC(=O)C=O,4
3455,CC(=O)CCCC=CC=CC(C)=C(CC)OOC=CC=CC=NC=C(O)C=O,4
3456,CCC(=O)OC=CC=C(F)COC=O,4
3457,C1NCCOC(C)=C2C=CC1C=C2C(=O)C=O,4
3458,CCSC(=O)NCC(C)=CC=C1C=C(C)S(O)N(O)OC=C1C(=O)C=O,4
3459,CCC(C)(O)OC(C)NC(=O)CC=CNNCCC=CC=CC(C)(F)CSN(O)OC(C)NCNOC(=O)OCC=CC=CCCSCC=C(O)S(=O)C(C)OC(=O)C1=CC=CC=C1C(=O)CNCOC=CC=CC(C2)O2,4
3460,CCNC(=O)C=O,4
3461,CC=O,4
3462,CC(C)(O)OC=CC(C)=CC=C(C(=O)C1=CC=CC=C1CC(C)NC(=O)NCCC(C)C=CC2=CC=CC=C2C(=O)OC(C)NC(=O)C(C)=CC=CC(=O)C=O),4
3463,CCCOCOC=CC1=CC=CC(C)=C1OOC=O,4
3464,CCOCCCCC(C)NCC(C)C1=CC=CC=C1C(=O)C=O,4
3465,CCC(C)C(=O)C=CC=CC=CC(N)S(=O)=O,4
3466,CCNC(=O)C=CC=CC=C(CNC(=O)O)C(C)=C(C(F)=C(C(=O)OCC=CC)CC(C)=C(C=O)C(C1)=CC=CC=C1CN(N)C(=O)NC=CC=CC=C(C(C2)=C2)Cl),4
3467,CCCCC(N)(O)N(C)OCCNC(=O)CNC1=CC=CC=C1C(=O)COCNC=CC=CC(C)N=C(C=O)OC(C)(O)C=O,4
3468,C=CC(C)(C)CNC(=O)NC1=CC=CC=C1C(=O)N(C)NC(=O)OC=CC=C(S)C=O,4
3469,COCOC=CC=CC=C(N(C)N(O))OC=O,4
3470,CC(C)S(=O)CCC(C)NC(=O)CSCOC=CC=CC(C)=C=C(CCN(O))C=O,4
3471,CCC(C)NCCNC(=O)C=CC=C(CCN(C))CNC(=O)C=O,4
3472,NCCC(C)CCCNC(=O)C(C)=CC=CC(C)=C(C)NS(=O)(=O)OCC=C(C(=O))C=O,4
3473,CCSC(=O)C(C)(O)OC=CC=C(C(=O)O)COC1=CC=CC=C1C(=O)C=O,4
3474,COC(=O)N(C)C=CC=CC(C)S=C(N)NOOOOSOC=C=CCl,4
3475,CCNNC=O,4
3476,CCCCC(C)CNC(=O)NOC=CC=CC(CS)(O1)OC=CC=C1CC(C)CC=CC(C)=C(CC(=O)ON=CC=C)Cl,4
3477,CC(C)OCOCCC1=CC=CC=C1CC(C)NCC=CC(C)NC2=CC=CC=C2SC(=O)CCNC=C(OOCC=C)OCC(C)=C(C=O)CC=CC(C)N(O)OCCC=CC=CC(C)=C(O)SC(C3)=CC=CC=C3C(=O)C=O,4
3478,CCC(C)SC(=O)NC=CC=C(CSO)C(=O)OC1=CC=CC=C1SC(=O)C(C)=C2C=CC=C(CC(=O)OC)C2OC(C)NC=C(CN=C(C)C)OOC=CC=CC(OC=O),4
3479,COC(=O)OCCC=CC1=C2COC=C1S(=O)(=O)C=C2F,4
3480,CSCOC(=O)OCC=CC=CCNC=O,4
3481,CCNC1N(O)CNC=CC(C)=C1OCC(CC2=CC=CC(C)=C2(S))CC(=O)OC(C)=COC(Cl)=C(N)C(C)NCC=C3C=C(OCC#C3)C=O,4
3482,CCNC(=O)NC=CC=C(CCN(N))C=O,4
3483,CCC(C)NCC=O,4
3484,CNCCC(C)NCOC=CC=CC(N)OC(C)=CC(=O)C=O,4
3485,CCCC=O,4
3486,CC(O)CCCCC(C)CCC=CC1=CC=CC=C1CS(=O)OCC=CC=CC(=O)OC=CC=CC(F)=CC=C(CCC)C=O,4
3487,CC(C)NCSCCNC(=O)N(C)NC(=O)NC=CC=CC(C)Cl,4
3488,CC(O)C1=CC=CC=C1CF,4
3489,CCC=O,4
3490,CCNCC(C)OC(=O)C(C1)=CC=CC=C1CS(O)C(=O)OC=CC=C(C(=O)ON)COC=COCCNS(=O)(=O)NCC(C)NC=O,4
3491,CC1=CC=CC(C)=C1S(=O)N2CC=CS=C2CN(O)OCOC=CC=CC=CC(C)=C(F)CC=C(S=O)CC=CC=CC=NC(=O)C(C)C=CC=C(CCl)OCSOCC=CC=CC(=O)OC(C)C3=CC=CC=C3C(=O)C=O,4
3492,CC(C)NC(C=O)CC1=CC=CC=C1CC(C)N(O)OCCC2(C)OC=CC=C(CC(F)N2N(O)OOC3)CC=CC=C3CN(C)C(=O)OCCC=C=NCC4=CC=CC=C4CN(C)S(=O)OC=O,4
3493,COC(C)NC(=O)N1C=CC=CC1(C(=O)OCC=C=CC=C=C)CC(=O)OC(C)=CC=CC=CC(=O)NC=C(O)C=O,4
3494,CCNCCC(C)NC(=O)CC1=CC=CC=C1C(=O)C=O,4
3495,CCC=CC=CC(C)=CC=C(C)C=O,4
3496,CCNC=O,4
3497,CCCOCC(C)=CC=CC(C)=C(S(=O)(=O)C=CC=CC=CS)C(=O)C(C)C(C)N=C(C)S(=O)=O,4
3498,CC(C)NCOC=O,4
3499,CCCOCCCCC(C)NC(=O)C=CC=C(C)S(=O)=O,4
3500,CCC(C)(C)NC(=O)C(C)NC=CC=CC=CC=C(S)C=O,4
3501,CCSNCC(=O)NCC1=CC=CC=C1C2N(N)OOOC=CC(C)=C2OC(=O)NNCC(C)CC3=CC=CC=C3C(=O)C(C)=CNC(=O)NNC(=O)N=CC=CC=O,4
3502,CC(C)CNC(=O)C=CC=C(C=O)C=CC=C(C)S(C)(=O)=O,4
3503,CC(O)C(=O)OC=CC=C(CCC(C)=COCNCC)CC(=O)OC=CC=CC=C(CC(=O)N)CC=CC=COOC(=O)OOC1=CC=CC=C1C(S)(O)OC=O,4
3504,NCCCCC=CC=C(C)S(=O)(=O)OCC1=CC=CC=C1C(=O)C=O,4
3505,CC(C)CNC(=O)C=C1C=CC=C(S(C)(=O)=O)C=C1OC(=O)OC=CC=C(COO),4
3506,C(=O)N=C=C=CC(C1)(O)OC=CC=CC(C)=C1NS(=O)CNC(=O)C(C)CC(C)CC=CC=CCN(O)OOC2=CC=CC(S3)=C2N(C)N(O)OOC=C3CCCC(O)CN=CC=CC=CS(=O)(=O)CC=CC=CC=CC(C)F,4
3507,OCCNCC(C)CC(C)CCC=CC=CC(F)CS(=O)=O,4
3508,C(C)NC(=O)OCC(C)SC=CC=CC(C)NNC(=O)OC(C1)=C=C=COC1CNC(C)NC2C(Cl)C=CC=CC=C2C(C)N(O)OC=CC=C(COC=O)OC=CC=C(C(=O)OC=CC=CC(=O))N(C)C=C=COCS(O)N=C(N)CC(=O)OCC,4
3509,C(=O)NNCC(=O)NC=C1C=CC(S)=C1CCN(O)OOOF,4
3510,CCC(C)CCNC(=O)C=O,4
3511,CCNC(=O)NNCC(C)OCCNCCC=CC=C(CN)CC(=O)OC=CC=C(CC(C))OOC1=CC=CC=C1C(=O)CC(C)CNCCOC=CC=C(F)OCNCC(C)NCC=CC2=CC(C)=CC=C2C(=O)C=O,4
3512,CCC(C)NC(=O)NCSCCC=CC1=CC=CC=C1CN(O)S(=O)=O,4
3513,CCCC(O)CC(=O)NC=CC=CC=C=CC=O,4
3514,CCC(=O)C=CC1=C2C=C(C(C)=C1)C2OOC(=O)OC=CC=CC=C(CN)C=O,4
3515,CCCC=O,4
3516,CC(=O)C=CC=CCC(C)F,4
3517,CC(C)CNC(=O)C=O,4
3518,CC(=O)N(C)SC(=O)NC=CC=CC(C)CCNC=C(S(C)(=O)=O)C(C)=CC=CC(C)=C(SCCN)CC=CC=C(F)SC=O,4
3519,CC(C)N(O)C=O,4
3520,CNC(=O)C(C)CCC=CC=CC=C(C(=O)C1=O)CSC(=O)OC(C)=C1OCN(O)OS(C)CCC2=CC=CC=C2C(=O)C(=O)OC(C3)=CC=CC=C3CC(C)N(O)N(O)OC=C=C(O)S(C)NC(=O)CNC=CC=C(S(=O)=O)C,4
3521,CC(=O)OC=CC(C)=CC=C=C(CN(C)C)OON=NC=CC=C(CC(O))C1OC=CC=C1C(=O)OC(C)=C(CCl),4
3522,CC(C)N(O)CNC(=O)NC(C)=CC=CC=C(CF)CC=CCSC(=O)OC(C)NC(=O)C=O,4
3523,CC(C)NC(=O)OC=CC=CC=C(C(=O)O)C(C)=CC=CC=CC(C)=CC=O,4
3524,COCC=CC1=CC=CC(C)=C1ON(O)N(C)NC(=O)OCNCC(=O)CNCC(C)=CC=CC(Cl)=C(C=O)CNCC(=O)C=C=COCOC=CC=C(C(=O)OC)C2=CC=CC=C2C(=O)C=O,4
3525,COCNC(=O)OC(C1)=CC=CC=C1C(=O)CCC=CC=CC(N)C(=O)C=O,4
3526,CCCSC(=O)OC(C)NCC(=O)C=O,4
3527,CC(C)SC(=O)C=O,4
3528,CNC(=O)CC(C)NC(=O)CCC=CC=CC=C(C)OOC1=CC=CC=C1CN(C)C=O,4
3529,CC(=O)CNCSCNC(=O)CNC(=O)C=CC1=CC=CC(C)=C1OC(=O)C=O,4
3530,CCC(C)C(C)CNCC(C)OC=CC=CC=C(CC(C=O))OC1=CC=CC=C1CC(=O)CNC(=O)CNCNC(=O)ON=C(N)C=O,4
3531,CC(C)NC=CC=CC(CCNCN(Cl)ON=C(CS))(O)OC=O,4
3532,CNCC=CC=CC(F)=C(CCSC)C=O,4
3533,COCOC(=O)C=O,4
3534,CC(C)OC=CC=CC=CC=CC=O,4
3535,CCN(O)C=O,4
3536,CCCCC(C)NC(=O)C(C1)=CC=CC=C1CCC(C)NCCNCC(C)NC(=O)N=CC=CC(=O)OCC(=O)OC=CC=CC=C(CSN(O)OC=O)CC=CC=O,4
3537,CCS(=O)=O,4
3538,CNCOCOCCCC(C1)=CC=CC=C1C2OC(C)C=C2S(=O)OCCNC(=O)NC=CC=CC(=O)OC(O)=C=C=C(C(=O)N(O)OCOC=CC=CC=CC=NC(=O)NC(C)NCC(=O)C=O),4
3539,CCSCCNCCOC=CC=CC(C)=C=C=C(N)C(=O)OC=CC=CC(F)=C(CN)OOC1=CC=CC=C1C(=O)C=O,4
3540,COCCCOC(=O)C=O,4
3541,CS(=O)(=O)C(C)=CC=CC=C(NS(C)(=O))OOC=CC=CC=C(CS(=O)=O)C=O,4
3542,CCCOCOC1=CC=CC=C(SS(=O)(=O))C1(CNC(=O)N(C)NC(=O)OC=CC=CC(CN)CCOCS(=O)=O)C=O,4
3543,COC(=O)C(C)NC(=O)CCC=CC=CC=C(C(=O)O)C(C)=C1C=C(S)CC(=O)OC(C)=C1S(O)OC=CC=CC(C)=C=C(C)OOC(C)C=CCC(C)C=CC(=O)OC=CC=C(C)OC(C)SC2=CC=CC=C2C(C)N(O)OC(C)OC=C,4
3544,CCN(O)NC(C)(C1)NC(=O)OC=CC=CC=C(S(C)OC1)CCN(O)OC(C)NC(=O)CNC=CC2=CC=CC=C2C(=O)C=O,4
3545,CC(C)OCC(=O)CNCOC=CC=CC=CC(CC(=O)OCC=O)C=CC=C(C=O)CC=C(OOOCl)C(C=O)CC1=CC=CC=C1C(=O)OC(=O)OCC=CC2=CC=CC=C2CNC=O,4
3546,C1C=CC(C)=C1OCSC(=O)OC=CC2=CC=CC=C2CC(=O)C=O,4
3547,CCOCCNC(=O)C=O,4
3548,CCCCC(C)NCOC1=CC=CC=C1CC(C)SCCCC(C)CCNC(=O)OCC2=CC=CC(C)=C2(CC(=O)OC=CCNN(OOOC)CC3=CC=CC=C3CN(CC=O)OCOC4=CC=CC=C4CS(C)(=O)CCCCNC(=O)NC=CC=C(S)),4
3549,CNCC=O,4
3550,CCNC(=O)CCCCCCC(C)CCCC(C)=CC=CC(C)N(O)C=O,4
3551,CCC(=O)OCCC(C)NCNC(C)NC(=O)C(C)=CC=CC(C)=CF,4
3552,CSCN(O)CNC(=O)CNCC=CC=CC(C)=C(O)C=O,4
3553,CC(C)OCCCC(C)=CC=C(C1)OOC=CC=CC=C(C=C1OC=O)NC(=O)C=O,4
3554,CC(C)SCCN(O)ONC(C1)=CC=CC(C)=C1CN(C)C=O,4
3555,CCC(C)CNC(=O)NC1=CC=CC=C1CC(C)(C)C(=O)NC=CC=C(F)SCl,4
3556,CNCCCOC(=O)CCCC1=CC=CC2=C1CCC(C)NC(=O)N=C2C(C)NC(=O)OCOC=CC=CC(CNS)C=O,4
3557,C(=O)NC(C1)=CC=CC=C1CSC=O,4
3558,COCOCOC1=CC=CC=C1CCN(O)C=O,4
3559,CCNCCNC(=O)C(C)(C)NC(=O)OC=CC=CC=CC=NC(=O)OC(C)=C(O)OCC(C)NC=CC=CC=C(N)C(=O)OC=C=C=C(C)CNC(=O)NC=CC=CC(C)N(S)OOCCl,4
3560,CCSC(=O)CNCC=C(C(=O)ONC(C))CCC(=O)OC=CC=CC=C(CN(C))C=O,4
3561,CCNCC=CC=C(C=O),4
3562,CCOC(=O)C=O,4
3563,CCSC(=O)NCC1=CC=CC=C1CN(C)NOC=O,4
3564,CCCC1=CC=CC=C1CN(C)N(O)OOCC=C(CN(O)C=O)C=CC(C)N(O)NC=CC=C(S)C=O,4
3565,CCCCC(C)NC(=O)OC(C)=CC1=CC=C(C)OOC(C)=C1OC=O,4
3566,COC(=O)C=O,4
3567,CCCNCCNC(=O)NC1=CC=CC=C1CC(C)(C)NCNC(=O)C=O,4
3568,COCCOCOC=CC=CC=C(S(=O)C(C))NC(=O)OC=CC=C(C)CCN=CC(=O)OC=CC=C(SN(O)OC)CF,4
3569,COC(=O)C=O,4
3570,CCCC(=O)NC(C)NC(=O)OCNC(=O)CC(C)CC1=CC=CC=C1C(=O)C=O,4
3571,CCS=CC(=O)C(C)=CC=C(N)S(=O)(=O)OC=CC=CN(C)S=O,4
3572,COCCOC(=O)OC=CC=CC=C(C(=O)NOC1=CC=C=C=C1C)C=O,4
3573,CCNC(=O)N(C)CC(C)NCOC=CN(C)S(C)(=O)=O,4
3574,CCOCCCCNC(=O)OC=CC=C(CS(=O)=O)CC(=O)OC(C1)=CC=CC=C1C(=O)N(C)C(C)NC(=O)OC(C)=CC=CC=C(O)C(=O)OC=CC2=CC(CCN2C=O)COC3(C)NCS=CC=CC(S)=C3OC=O,4
3575,CCC(C)NCCNC(=O)OC1=CC=CC=C1CCC(C)SC(=O)C=O,4
3576,CC(C)NCOC(=O)C=O,4
3577,CCCC(C)NCCSC1=CC=CC=C1CN(O)OC2C(C)=CC=C2CN(N)C(=O)C=O,4
3578,CC(C)CCCOC(=O)NC1=CC=CC=C1C=NCOC(C2)=CC=CC=C2CN(O)C=O,4
3579,COC(=O)C=O,4
3580,CC=COCC(N)CNC(C)N(O)OCNC1=CC=CC=C1C(=O)C=O,4
3581,CCC(C)C(C)NC(=O)C=CC=CC=C(S(C)OC)OOCC(=O)N(C)CNC(=O)CCC=C(C(=O)OC1=CC2=CC)C1CN(C)OC(=O)ONC=C2C(C)F,4
3582,CCC(=O)C(=O)OC1=CC=CC=C1CC=O,4
3583,CCC1=CC=CC=C1CC(C)NC(=O)SC=CC=CC=C(CC(C))OOC=CC=CC=C(CCN)C=O,4
3584,COC(=O)N(C)CNC(=O)OC=CC=CC=CC(CN(O)ON(C)N)CNC(=O)OC=CC=C(S)CC(=O)OOCC=CCC=O,4
3585,C(C)NC(=O)CC=CC=C(S(C)(=O)=O)C1=CC=CC=C1N(O)C=O,4
3586,CC(C)CCNC(=O)NCCCC1=C2C=CC=C1C(=O)N(C)C2ON(C)C=O,4
3587,CCCOC(=O)N(C)NC1C=CC(C)=C=C1CS(C)(=O)=O,4
3588,CCCNN(O)N(C)C=O,4
3589,CCCOCCNC(=O)OC=CC=CC=C(CNC(C))S(C)N(OOOCO)C1=CC2=CC=C1OC(=O)OC(C)=C2COCCC(C)S=C=C=C(O)C=O,4
3590,CC(C)CCCCCC(C)=CC=CC=C(CS(=O))OC=CC=CC=C(C1=O)C=CC=C1CCS(C)NC(=O)C=O,4
3591,C(=O)=O,4
3592,CC(C)CNC(=O)C=O,4
3593,CC(C)COC(=O)N(C)NCOC(C)NC(=O)OC(C)NC(=O)CNCC1=CC=CC=C1CN(C)ON(O)C=O,4
3594,CCC(O)CC(C)NC(=O)CNCC(C)NC1C=CC=CC(S)C(Cl)=C1F,4
3595,CCCC(C)CCCC(=O)C=O,4
3596,COC(=O)CCCOC(=O)OC=CC1=CC=CC(N)=C1,4
3597,CCC(C)NC(=O)C=CN=CC(C)(CCNC)C=O,4
3598,CCC1=CC=C=C=C1C(=O)OCN(C)CNCC(=O)OCCCCC=CC=C(C)C=O,4
3599,CCOCC(C)N1CS(C)NC(=O)OC(C)=C1C(C)NC(=O)C=O,4
3600,CC(C)NC(=O)C(C)=CC=CC=C(S(C)N(O))OCNC=CC=CC=C(CC(C))C=O,4
3601,C(=O)(O)CNC(=O)NC=CC=CC=NCOC(=O)OCNC=CC=C(S(C)(=O)=O)C=CC=CC=CS=C(S(C)N(O))OC1=CC=CC=C1CC(=O)OCCNC(=O)NC=CC=CC(Cl)=C(O)N(C)OC=C(C)OC(=O)C2=CC=CC(C)=C2C(C),4
3602,COCCCOCCNC(=O)OC=CC=CC=CSC=O,4
3603,CSOCOC(=O)CNCC=CC=CC=C(CCS)OON=CC=C(C(=O))C=O,4
3604,CCCCCOC(=O)C(C)NC(=O)NC(C)NCCC(C1)NC(=O)CNC(=O)C(C)=C1OCNCC(C)=CC=C(S(C)N(O))OCS2C=CC=CC=CC(C)=C2CNC(=O)C=CC=C(CS)C=O,4
3605,CC(C)S(=O)(=O)CCC=CC=CC=NCCCN(O)OC(C)CNCCl,4
3606,CCC(C)NCNCC(C)C(C)SC(=O)NC(C)NCN(C)N(O)CNC=CC=CC(C)=C(ONOCOC1=CC=CC=C1CS(C)NC(=O)C=O)CN=CC(=O)C(N)CC(C)=C,4
3607,CC(C)OC(=O)C=CC=CC=C(NS(=O)(=O)N=C)C=CC=CC(=O)C=O,4
3608,CSCCC(=O)CNCCCN(O)C=CC(=O)NNC(=O)NNCC(=O)NC1=CC=CC=C1CS(S)N(O)C=O,4
3609,CCCCC(C)(C)NC(=O)CCCOC=CC=CC(C)=C(CNCC(=O)OC1=CC=CC=C1CN(O)OCCCC=CC=C(COC)C2C=C(C=O))C2F,4
3610,C(CN)(=O)OCNC=O,4
3611,OC(=O)OCC(C)NC(=O)C(C)NCCNC1=CC=CC=C1C(=O)OC=CCOC=CC=CC(F)=C(CS(=O)=O)CC(C)=C(C)C=O,4
3612,COCCSCN(C)NC(=O)NNC(=O)NC=CC=CC1=CC=C(CN2C)OOC=C1OC(Cl)=C2CC=CCN(C)CNC(=O)NCSCCC3=CC=CC=C3C=O,4
3613,CCN(O)C=O,4
3614,CCC=CC=CC=C(C=O)C=O,4
3615,CCCNCCC(C)(C)OC(=O)C=O,4
3616,COCOCOC=CC=CC=C(CNC)OOCC(C)=COCCNCNCC(C)=C1C=C(S(C)S(=O))OC(C)=C1C=CC=CC2(C)S=CC=C2CSCS(N)=O,4
3617,COC(=O)C=O,4
3618,CCl,4
3619,CS(=O)(=O)C(C)NCCCC1=CC=CC=C1C(=O)C=O,4
3620,CC(C)(O)NCNC(=O)C(C)=CC=CC=NCCSOC=O,4
3621,COCCS(=O)(=O)C=CC=CC=C(C(=O))C=O,4
3622,CC1=CC=CC=C1C(=O)C(C)N2C(=O)OC=CC=CC=CC(C)=CC=C2CCSC(=O)NCSC(=O)OC3=CC=CC=C3C(=O)OC4=CC=CC=C4C(=O)C=CC=CC(CC)N(O)OOC=C=C(C=O)C=CC=C(C)S(=O)=O,4
3623,C(C)CCC=CC1=CC=CC=C1C(=O)ONC2=CC=CC=C2C(=O)C=O,4
3624,C(=O)=O,4
3625,CC(C)SCCSC(=O)C=O,4
3626,CC=CCC1=CC=CC=C1CCNNN=O,4
3627,CCC(=O)NC1=CC=CC=C1C(=O)C=O,4
3628,CCCCCCCC=CC=CC=NCN(O)OC=O,4
3629,CCC(C)(C)NCOC(=O)OC=CC=CC(Cl)OC1=CC(=O)OC=CC=C(F)OC(=C1),4
3630,CCCC=CC=CC(C)(C)SN(O)OC=CC=C(CC=C)N(C)C=O,4
3631,CNC(=O)CCCC1CCC=CC=CC(C)=C1ON(O)COCNCC=CC=C(S(CN=C))F,4
3632,CC(=O)C(C)=CC1=CC=CC=C1C=O,4
3633,CC(=O)CCCC(=O)CNC=CC=CC=C(COC(Cl)=C(C=NC=O)COCOC=CC=CC=C)CC1OC=CC=C1C(=O)NC(C)OC=C2C=C(S(O)(=O))OOC=C2OCOC=CC=C,4
3634,CCCC(N)=CC=CC=C(C)SCOOOC=CC=C1C=CC(S)=C1CN(O)C=O,4
3635,C(=O)NC(C)NC(=O)COC1=CC=CC=C1C(=O)OC(C)=CC=CC=C(O)OC=CC=CC=CC=C=O,4
3636,CCC(C)N1CC=CC=C1C(=O)C(C)=CC=CC=C(C(=O)C=O)OC=O,4
3637,C(=O)NCC(C)NCNC(=O)NCC=C1C=CC=CC(C)(O)OC=C1CC(C)SC(=O)CCC2=CC=CC=C2CCC=O,4
3638,CC(C)NC(=O)C1=CC=CC=C1COCNC(=O)N2C=CC=CC2(CNS(=O)(=O)COC=CC=C)CN(O)CCNC(=O)OC3=CC=CC=C3C(=O)C(C)NC(=O)CCC=CC=CC(=O)C=O,4
3639,CC(C)SC(=O)NC=CC=CC(=O)CNC=C(C)CNC(=O)NC(C)=CC=C(CS(=O)=O)C(C)=COC(C)NCCNC(C)CC(=O)C1C=CC=C(F)C1NCS(=O)N(C)N(C)NOCOC(=O)OC=CC=C(C)C=O,4
3640,CC(C)OC(=O)CC(C)C(C)NCCC=CC=CC(C)SF,4
3641,COCOC(=O)C=CC=C(CS(C))C=O,4
3642,CCC(=O)CNCC(C)SCCC=CC=C(C(=O)OOF)S=CC=C(CCSS)C=O,4
3643,CCCCC(C)CC1=CC=CC=NC(=O)OC=C1C=CC=C=C(O)OC2=CC=CC(C)=C2C=O,4
3644,CCC(C)CCCNC(=O)C(C)NC(=O)C=O,4
3645,CC(=O)CCCCC(C)NCCC1=CC=CC=C1SNC(C)S(=O)=O,4
3646,CC(C)COCNCC1=CC=CC=C1C(=O)C=O,4
3647,CCCCNC(=O)C=CC=CC(CC(=O)OC=CC=C=C=C(C))N=C=C(CCS(=O)OC1=CC=CC=C1)CC(=O)C=O,4
3648,CCNCSCC(C)NC(=O)C=CC=C(C(=O)C=O)C=CC=C=C(NCC(=O)OC(C)=CCCOCCC(C)COC=CC=CC=C(CNN(O)O)OC=CC1=CC=CC=C1C)C(C)NC(=O)C=O,4
3649,CCC(C)CCNCC(=O)NCCNC(=O)CNC(=O)C(C1)=CC=CC=C1C(=O)C=O,4
3650,CCC(C)CCNC(=O)NOCOC#CC=CC=C(N)CC(=O)OC=CC1=CC=CC=C1CS(C)N(O)C=O,4
3651,COC=CC=CC#CCCS(=O)=O,4
3652,CC(C)C(C)NC(=O)C=O,4
3653,C1=CC=CC=C1C=O,4
3654,CCNC(=O)C=CC=CC(C)N=C(C=O)CCC1=CC=CC=C1CNSOC=O,4
3655,CCC(=O)OC=C(C1NC=CC=C1N)N(O)OCN(O)C=O,4
3656,CC(C)C(C)CC1NCNCCC(C)CC=C1OC(=O)C=O,4
3657,CCCSCC(=O)C=O,4
